question_id,test_id,section_name,section_order,question_order,text,option_a,option_b,option_c,option_d,correct,explanation,marks,negative_marks,subject,difficulty
q-qa-275,ssc-cgl-15,Quantitative Aptitude,3,22,Find the HCF of 27 and 36.,3,6,9,12,2,HCF=9.,2,0.5,HCF,Easy
q-qa-276,ssc-cgl-15,Quantitative Aptitude,3,23,A number increased by 40% becomes 420. Find original number.,280,290,300,310,2,300×1.4=420.,2,0.5,Percentage,Medium
q-qa-277,ssc-cgl-15,Quantitative Aptitude,3,24,Area of square side 14?,186,196,206,216,1,14²=196.,2,0.5,Geometry,Easy
q-qa-278,ssc-cgl-15,Quantitative Aptitude,3,25,Cost of 5 pens ₹75. Cost of 1 pen?,10,12,15,18,2,75/5=15.,2,0.5,Arithmetic,Easy
q-en-248,ssc-cgl-15,English,4,1,Choose the synonym of 'BRILLIANT'.,Dull,Excellent,Weak,Dim,1,Brilliant means excellent.,2,0.5,Vocabulary,Medium
q-en-249,ssc-cgl-15,English,4,2,Choose the antonym of 'INCREASE'.,Grow,Rise,Decrease,Expand,2,Decrease is opposite.,2,0.5,Vocabulary,Easy
q-en-250,ssc-cgl-15,English,4,3,Select the correctly spelled word.,Occassion,Occasion,Ocasian,Ocaasion,1,Correct spelling is Occasion.,2,0.5,Spelling,Medium
q-en-251,ssc-cgl-15,English,4,4,Fill in the blank: She is fond ___ music.,of,in,on,at,0,Correct preposition is 'of'.,2,0.5,Grammar,Easy
q-en-252,ssc-cgl-15,English,4,5,Choose the correct passive voice of: He wrote a letter.,A letter wrote,A letter was written,A letter is writing,A letter writing,1,Correct past passive form.,2,0.5,Voice,Medium
q-en-253,ssc-cgl-15,English,4,6,Choose the correct synonym of 'RAPID'.,Slow,Fast,Late,Weak,1,Rapid means fast.,2,0.5,Vocabulary,Easy
q-en-254,ssc-cgl-15,English,4,7,Choose the correct antonym of 'HAPPY'.,Sad,Joyful,Pleased,Glad,0,Sad opposite of happy.,2,0.5,Vocabulary,Easy
q-en-255,ssc-cgl-15,English,4,8,Identify the error: He do his homework daily.,He,do,his homework,No error,1,Should be 'does'.,2,0.5,Error Detection,High
q-en-256,ssc-cgl-15,English,4,9,Fill in the blank: They arrived ___ the station early.,at,on,in,with,0,Correct preposition 'at'.,2,0.5,Grammar,Easy
q-en-257,ssc-cgl-15,English,4,10,"Choose correct indirect speech: She said, 'I am tired'.",She said she was tired,She said she is tired,She said tired,She said I tired,0,Tense changes to past.,2,0.5,Narration,Medium
q-en-258,ssc-cgl-15,English,4,11,Choose the correct synonym of 'INTELLIGENT'.,Smart,Foolish,Dull,Weak,0,Intelligent means smart.,2,0.5,Vocabulary,Medium
q-en-259,ssc-cgl-15,English,4,12,Choose the correct antonym of 'CLEAN'.,Dirty,Pure,Fresh,Neat,0,Dirty opposite of clean.,2,0.5,Vocabulary,Easy
q-en-260,ssc-cgl-15,English,4,13,Fill in the blank: Neither Ram nor Shyam ___ present.,are,were,is,be,2,Singular verb with nearest subject.,2,0.5,Grammar,Medium
q-en-261,ssc-cgl-15,English,4,14,Meaning of idiom 'Break the ice'.,Start conversation,End meeting,Feel cold,Get angry,0,Means start conversation.,2,0.5,Idiom,Medium
q-en-262,ssc-cgl-15,English,4,15,Choose correct spelling.,Enviroment,Environment,Enviornment,Envirnment,1,Correct spelling is Environment.,2,0.5,Spelling,Medium
q-en-263,ssc-cgl-15,English,4,16,Choose the correct synonym of 'POWERFUL'.,Strong,Weak,Soft,Tiny,0,Powerful means strong.,2,0.5,Vocabulary,Easy
q-en-264,ssc-cgl-15,English,4,17,Choose the correct antonym of 'OPEN'.,Close,Start,Begin,Unlock,0,Close opposite.,2,0.5,Vocabulary,Easy
q-en-265,ssc-cgl-15,English,4,18,Fill in the blank: He has been working here ___ 2022.,for,since,at,in,1,Since used with point in time.,2,0.5,Grammar,Medium
q-en-266,ssc-cgl-15,English,4,19,Choose one-word substitution for 'One who cannot see'.,Blind,Deaf,Dumb,Lame,0,Blind definition.,2,0.5,Vocabulary,Easy
q-en-267,ssc-cgl-15,English,4,20,Identify correctly punctuated sentence.,its raining heavily,It's raining heavily,Its raining heavily,Its' raining heavily,1,Apostrophe used correctly.,2,0.5,Punctuation,Easy
q-en-268,ssc-cgl-15,English,4,21,Choose the correct synonym of 'CALM'.,Peaceful,Angry,Loud,Rough,0,Calm means peaceful.,2,0.5,Vocabulary,Easy
q-en-269,ssc-cgl-15,English,4,22,Choose the correct antonym of 'VISIBLE'.,Clear,Bright,Hidden,Open,2,Hidden opposite.,2,0.5,Vocabulary,Medium
q-en-270,ssc-cgl-15,English,4,23,Fill in the blank: The meeting starts ___ 9 AM.,at,on,in,with,0,Time uses 'at'.,2,0.5,Grammar,Easy
q-en-271,ssc-cgl-15,English,4,24,Choose correct passive voice: They are cleaning the room.,The room cleaned,The room is cleaned,The room is being cleaned,The room cleaning,2,Present continuous passive.,2,0.5,Voice,High
q-en-272,ssc-cgl-15,English,4,25,Choose the correct synonym of 'HONEST'.,Truthful,Clever,Rich,Brave,0,Honest means truthful.,2,0.5,Vocabulary,Easy
